0,-0.086704302
0.01,-0.086704302
0.02,-0.086751772
0.03,-0.086792
0.04,-0.086832985
0.05,-0.086874308
0.06,-0.086914968
0.07,-0.086954391
0.08,-0.086993083
0.09,-0.087030721
0.1,-0.087068833
0.11,-0.087104947
0.12,-0.087140206
0.13,-0.087174958
0.14,-0.087207973
0.15,-0.087241191
0.16,-0.087272684
0.17,-0.087305191
0.18,-0.087333396
0.19,-0.087366698
0.2,-0.087392042
0.21,-0.087422788
0.22,-0.087452345
0.23,-0.08748088
0.24,-0.087508484
0.25,-0.087540845
0.26,-0.087566899
0.27,-0.087598134
0.28,-0.087628913
0.29,-0.087659589
0.3,-0.087690163
0.31,-0.087721436
0.32,-0.087760784
0.33,-0.087792989
0.34,-0.087833664
0.35,-0.08786745
0.36,-0.087902427
0.37,-0.087944998
0.38,-0.087989458
0.39,-0.088036379
0.4,-0.088085227
0.41,-0.08813627
0.42,-0.088189646
0.43,-0.088245296
0.44,-0.088303109
0.45,-0.08838276
0.46,-0.088437089
0.47,-0.088503299
0.48,-0.088570709
0.49,-0.088638823
0.5,-0.088696002
0.51,-0.088766485
0.52,-0.088842168
0.53,-0.08891743
0.54,-0.088993688
0.55,-0.089070896
0.56,-0.089148923
0.57,-0.089227588
0.58,-0.089306811
0.59,-0.089385879
0.6,-0.089464927
0.61,-0.089543109
0.62,-0.089620826
0.63,-0.089697349
0.64,-0.089772991
0.65,-0.089846909
0.66,-0.089918655
0.67,-0.089988167
0.68,-0.090055663
0.69,-0.090120416
0.7,-0.090182361
0.71,-0.090240191
0.72,-0.090295038
0.73,-0.09034656
0.74,-0.090393985
0.75,-0.09043648
0.76,-0.090475425
0.77,-0.090509222
0.78,-0.09053833
0.79,-0.090562707
0.8,-0.090582134
0.81,-0.0905961
0.82,-0.09060464
0.83,-0.090608082
0.84,-0.090605891
0.85,-0.09059808
0.86,-0.090585025
0.87,-0.09056584
0.88,-0.090541501
0.89,-0.090511087
0.9,-0.090475535
0.91,-0.090434249
0.92,-0.090387391
0.93,-0.090334831
0.94,-0.090277234
0.95,-0.090214526
0.96,-0.090146679
0.97,-0.090073813
0.98,-0.08999568
0.99,-0.089913348
1,-0.089826488
1.01,-0.089734872
1.02,-0.089639477
1.03,-0.089539738
1.04,-0.089436236
1.05,-0.089329099
1.06,-0.089218825
1.07,-0.089105057
1.08,-0.088988404
1.09,-0.088868784
1.1,-0.088746562
1.11,-0.088622086
1.12,-0.088495483
1.13,-0.088367143
1.14,-0.088236658
1.15,-0.088104947
1.16,-0.087971961
1.17,-0.087838411
1.18,-0.087703263
1.19,-0.087567473
1.2,-0.087431772
1.21,-0.087295666
1.22,-0.087159604
1.23,-0.087023689
1.24,-0.086887974
1.25,-0.086753077
1.26,-0.086618705
1.27,-0.086485683
1.28,-0.086354009
1.29,-0.086223474
1.3,-0.08609469
1.31,-0.085967326
1.32,-0.08584183
1.33,-0.085718808
1.34,-0.085597703
1.35,-0.085479086
1.36,-0.085362665
1.37,-0.085249464
1.38,-0.085139149
1.39,-0.0850318
1.4,-0.084927591
1.41,-0.084826318
1.42,-0.084728518
1.43,-0.084634929
1.44,-0.084544448
1.45,-0.084457669
1.46,-0.084375127
1.47,-0.08429646
1.48,-0.084221662
1.49,-0.084150996
1.5,-0.084084834
1.51,-0.084022979
1.52,-0.083965874
1.53,-0.083913063
1.54,-0.083865295
1.55,-0.083821819
1.56,-0.083782723
1.57,-0.083749145
1.58,-0.083719659
1.59,-0.083695881
1.6,-0.08367639
1.61,-0.083662343
1.62,-0.083653333
1.63,-0.083649479
1.64,-0.083650744
1.65,-0.083657362
1.66,-0.083669067
1.67,-0.083686082
1.68,-0.083708648
1.69,-0.083736491
1.7,-0.083769508
1.71,-0.083808281
1.72,-0.083852815
1.73,-0.08390228
1.74,-0.083957537
1.75,-0.084018631
1.76,-0.084085923
1.77,-0.084157973
1.78,-0.084236831
1.79,-0.084301818
1.8,-0.084371595
1.81,-0.084492711
1.82,-0.084610177
1.83,-0.084695677
1.84,-0.08483757
1.85,-0.084935691
1.86,-0.085087043
1.87,-0.085237187
1.88,-0.085388332
1.89,-0.085547075
1.9,-0.085715195
1.91,-0.085892885
1.92,-0.08608031
1.93,-0.086277807
1.94,-0.086484836
1.95,-0.086702566
1.96,-0.086930016
1.97,-0.087168307
1.98,-0.087417501
1.99,-0.087677545
2,-0.087948781
2.01,-0.088231041
2.02,-0.088524172
2.03,-0.088829135
2.04,-0.089145596
2.05,-0.089473329
2.06,-0.089812376
2.07,-0.090163582
2.08,-0.090526004
2.09,-0.090900247
2.1,-0.091286192
2.11,-0.091683065
2.12,-0.092091641
2.13,-0.092511569
2.14,-0.092942826
2.15,-0.093385116
2.16,-0.09383857
2.17,-0.094302982
2.18,-0.094777192
2.19,-0.095262629
2.2,-0.095757519
2.21,-0.09626374
2.22,-0.096777298
2.23,-0.097301659
2.24,-0.097834723
2.25,-0.098375914
2.26,-0.098925779
2.27,-0.099483884
2.28,-0.10004945
2.29,-0.10062228
2.3,-0.101201415
2.31,-0.10178691
2.32,-0.102378963
2.33,-0.102975749
2.34,-0.103577706
2.35,-0.104184342
2.36,-0.104794771
2.37,-0.105409091
2.38,-0.10602761
2.39,-0.106646339
2.4,-0.107268407
2.41,-0.107892022
2.42,-0.108517121
2.43,-0.109142376
2.44,-0.109767593
2.45,-0.110392581
2.46,-0.111016907
2.47,-0.111639268
2.48,-0.112260047
2.49,-0.112878164
2.5,-0.113492848
2.51,-0.114104528
2.52,-0.114711767
2.53,-0.115314845
2.54,-0.115912892
2.55,-0.116505105
2.56,-0.117091341
2.57,-0.117670624
2.58,-0.118243043
2.59,-0.118808019
2.6,-0.119364731
2.61,-0.119912854
2.62,-0.120451888
2.63,-0.120981383
2.64,-0.121500831
2.65,-0.122009378
2.66,-0.122507495
2.67,-0.122993992
2.68,-0.123468993
2.69,-0.123931251
2.7,-0.124381021
2.71,-0.124817643
2.72,-0.125240745
2.73,-0.125650135
2.74,-0.126045422
2.75,-0.126425904
2.76,-0.126791264
2.77,-0.1271414
2.78,-0.127475802
2.79,-0.127794655
2.8,-0.128097249
2.81,-0.128383141
2.82,-0.128652571
2.83,-0.128905154
2.84,-0.129140513
2.85,-0.129358447
2.86,-0.129559314
2.87,-0.129741873
2.88,-0.129907039
2.89,-0.130054149
2.9,-0.130183087
2.91,-0.130293756
2.92,-0.130386724
2.93,-0.130461201
2.94,-0.130517524
2.95,-0.130555134
2.96,-0.13057506
2.97,-0.130576527
2.98,-0.130559836
2.99,-0.130525275
3,-0.13047275
3.01,-0.130401952
3.02,-0.130313565
3.03,-0.130207291
3.04,-0.130083944
3.05,-0.129942561
3.06,-0.129784746
3.07,-0.129609394
3.08,-0.129417355
3.09,-0.129208606
3.1,-0.12898351
3.11,-0.128741923
3.12,-0.128484875
3.13,-0.128212259
3.14,-0.127923599
3.15,-0.127620051
3.16,-0.127301476
3.17,-0.126968412
3.18,-0.126621082
3.19,-0.126259745
3.2,-0.125884689
3.21,-0.125496735
3.22,-0.125094843
3.23,-0.124680615
3.24,-0.124254243
3.25,-0.123815758
3.26,-0.123365642
3.27,-0.122904202
3.28,-0.122432423
3.29,-0.121949358
3.3,-0.121456539
3.31,-0.120954291
3.32,-0.12044243
3.33,-0.119921696
3.34,-0.119392574
3.35,-0.118855764
3.36,-0.118311321
3.37,-0.117759692
3.38,-0.117201045
3.39,-0.116636708
3.4,-0.116066153
3.41,-0.115490525
3.42,-0.114910306
3.43,-0.114324995
3.44,-0.113736624
3.45,-0.113143973
3.46,-0.11254931
3.47,-0.111951004
3.48,-0.111350841
3.49,-0.110749124
3.5,-0.110145989
3.51,-0.109542081
3.52,-0.108937723
3.53,-0.108333684
3.54,-0.107729739
3.55,-0.107126305
3.56,-0.106524388
3.57,-0.105923691
